"Notes"	"County"	"County Code"	"Delivery Method"	"Delivery Method Code"	Births
	"Muskegon County, MI"	"26121"	"Vaginal"	"1"	1152
	"Muskegon County, MI"	"26121"	"Cesarean"	"2"	481
	"Muskegon County, MI"	"26121"	"Not Stated"	"9"	Suppressed
	"Oakland County, MI"	"26125"	"Vaginal"	"1"	7492
	"Oakland County, MI"	"26125"	"Cesarean"	"2"	3242
	"Oakland County, MI"	"26125"	"Not Stated"	"9"	Suppressed
	"Ottawa County, MI"	"26139"	"Vaginal"	"1"	1903
	"Ottawa County, MI"	"26139"	"Cesarean"	"2"	802
	"Ottawa County, MI"	"26139"	"Not Stated"	"9"	Suppressed
	"Saginaw County, MI"	"26145"	"Vaginal"	"1"	1258
	"Saginaw County, MI"	"26145"	"Cesarean"	"2"	543
	"Saginaw County, MI"	"26145"	"Not Stated"	"9"	Suppressed
	"St. Clair County, MI"	"26147"	"Vaginal"	"1"	772
	"St. Clair County, MI"	"26147"	"Cesarean"	"2"	393
	"St. Clair County, MI"	"26147"	"Not Stated"	"9"	Suppressed
	"Washtenaw County, MI"	"26161"	"Vaginal"	"1"	2145
	"Washtenaw County, MI"	"26161"	"Cesarean"	"2"	753
	"Washtenaw County, MI"	"26161"	"Not Stated"	"9"	Suppressed
	"Wayne County, MI"	"26163"	"Vaginal"	"1"	13064
	"Wayne County, MI"	"26163"	"Cesarean"	"2"	5146
	"Wayne County, MI"	"26163"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, MI"	"26999"	"Vaginal"	"1"	11558
	"Unidentified Counties, MI"	"26999"	"Cesarean"	"2"	5275
	"Unidentified Counties, MI"	"26999"	"Not Stated"	"9"	Suppressed
	"Anoka County, MN"	"27003"	"Vaginal"	"1"	2556
	"Anoka County, MN"	"27003"	"Cesarean"	"2"	808
	"Anoka County, MN"	"27003"	"Not Stated"	"9"	Suppressed
	"Dakota County, MN"	"27037"	"Vaginal"	"1"	3082
	"Dakota County, MN"	"27037"	"Cesarean"	"2"	1079
	"Dakota County, MN"	"27037"	"Not Stated"	"9"	Suppressed
	"Hennepin County, MN"	"27053"	"Vaginal"	"1"	10000
	"Hennepin County, MN"	"27053"	"Cesarean"	"2"	3107
	"Hennepin County, MN"	"27053"	"Not Stated"	"9"	Suppressed
	"Olmsted County, MN"	"27109"	"Vaginal"	"1"	1356
	"Olmsted County, MN"	"27109"	"Cesarean"	"2"	384
	"Olmsted County, MN"	"27109"	"Not Stated"	"9"	Suppressed
	"Ramsey County, MN"	"27123"	"Vaginal"	"1"	4824
	"Ramsey County, MN"	"27123"	"Cesarean"	"2"	1284
	"Ramsey County, MN"	"27123"	"Not Stated"	"9"	Suppressed
	"St. Louis County, MN"	"27137"	"Vaginal"	"1"	1158
	"St. Louis County, MN"	"27137"	"Cesarean"	"2"	366
	"St. Louis County, MN"	"27137"	"Not Stated"	"9"	Suppressed
	"Scott County, MN"	"27139"	"Vaginal"	"1"	1101
	"Scott County, MN"	"27139"	"Cesarean"	"2"	387
	"Scott County, MN"	"27139"	"Not Stated"	"9"	Suppressed
	"Stearns County, MN"	"27145"	"Vaginal"	"1"	1208
	"Stearns County, MN"	"27145"	"Cesarean"	"2"	403
	"Stearns County, MN"	"27145"	"Not Stated"	"9"	Suppressed
	"Washington County, MN"	"27163"	"Vaginal"	"1"	1713
	"Washington County, MN"	"27163"	"Cesarean"	"2"	553
	"Washington County, MN"	"27163"	"Not Stated"	"9"	Suppressed
	"Wright County, MN"	"27171"	"Vaginal"	"1"	1039
	"Wright County, MN"	"27171"	"Cesarean"	"2"	381
	"Wright County, MN"	"27171"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, MN"	"27999"	"Vaginal"	"1"	13522
	"Unidentified Counties, MN"	"27999"	"Cesarean"	"2"	4815
	"Unidentified Counties, MN"	"27999"	"Not Stated"	"9"	Suppressed
	"DeSoto County, MS"	"28033"	"Vaginal"	"1"	1159
	"DeSoto County, MS"	"28033"	"Cesarean"	"2"	531
	"DeSoto County, MS"	"28033"	"Not Stated"	"9"	Suppressed
	"Harrison County, MS"	"28047"	"Vaginal"	"1"	1372
	"Harrison County, MS"	"28047"	"Cesarean"	"2"	658
	"Harrison County, MS"	"28047"	"Not Stated"	"9"	Suppressed
	"Hinds County, MS"	"28049"	"Vaginal"	"1"	1465
	"Hinds County, MS"	"28049"	"Cesarean"	"2"	907
	"Hinds County, MS"	"28049"	"Not Stated"	"9"	Suppressed
	"Jackson County, MS"	"28059"	"Vaginal"	"1"	814
	"Jackson County, MS"	"28059"	"Cesarean"	"2"	378
	"Jackson County, MS"	"28059"	"Not Stated"	"9"	Suppressed
	"Rankin County, MS"	"28121"	"Vaginal"	"1"	848
	"Rankin County, MS"	"28121"	"Cesarean"	"2"	605
	"Rankin County, MS"	"28121"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, MS"	"28999"	"Vaginal"	"1"	12770
	"Unidentified Counties, MS"	"28999"	"Cesarean"	"2"	6995
	"Unidentified Counties, MS"	"28999"	"Not Stated"	"9"	Suppressed
	"Boone County, MO"	"29019"	"Vaginal"	"1"	1150
	"Boone County, MO"	"29019"	"Cesarean"	"2"	554
	"Boone County, MO"	"29019"	"Not Stated"	"9"	Suppressed
	"Clay County, MO"	"29047"	"Vaginal"	"1"	1795
	"Clay County, MO"	"29047"	"Cesarean"	"2"	675
	"Clay County, MO"	"29047"	"Not Stated"	"9"	10
	"Franklin County, MO"	"29071"	"Vaginal"	"1"	625
	"Franklin County, MO"	"29071"	"Cesarean"	"2"	338
	"Franklin County, MO"	"29071"	"Not Stated"	"9"	Suppressed
	"Greene County, MO"	"29077"	"Vaginal"	"1"	2164
	"Greene County, MO"	"29077"	"Cesarean"	"2"	650
	"Greene County, MO"	"29077"	"Not Stated"	"9"	Suppressed
	"Jackson County, MO"	"29095"	"Vaginal"	"1"	5560
	"Jackson County, MO"	"29095"	"Cesarean"	"2"	1814
	"Jackson County, MO"	"29095"	"Not Stated"	"9"	Suppressed
	"Jasper County, MO"	"29097"	"Vaginal"	"1"	976
	"Jasper County, MO"	"29097"	"Cesarean"	"2"	389
	"Jasper County, MO"	"29097"	"Not Stated"	"9"	Suppressed
	"Jefferson County, MO"	"29099"	"Vaginal"	"1"	1349
	"Jefferson County, MO"	"29099"	"Cesarean"	"2"	662
	"Jefferson County, MO"	"29099"	"Not Stated"	"9"	Suppressed
	"St. Charles County, MO"	"29183"	"Vaginal"	"1"	2543
	"St. Charles County, MO"	"29183"	"Cesarean"	"2"	1094
	"St. Charles County, MO"	"29183"	"Not Stated"	"9"	Suppressed
	"St. Louis County, MO"	"29189"	"Vaginal"	"1"	6356
	"St. Louis County, MO"	"29189"	"Cesarean"	"2"	2843
	"St. Louis County, MO"	"29189"	"Not Stated"	"9"	Suppressed
	"St. Louis city, MO"	"29510"	"Vaginal"	"1"	2499
	"St. Louis city, MO"	"29510"	"Cesarean"	"2"	984
	"St. Louis city, MO"	"29510"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, MO"	"29999"	"Vaginal"	"1"	17026
	"Unidentified Counties, MO"	"29999"	"Cesarean"	"2"	6727
	"Unidentified Counties, MO"	"29999"	"Not Stated"	"9"	42
	"Missoula County, MT"	"30063"	"Vaginal"	"1"	711
	"Missoula County, MT"	"30063"	"Cesarean"	"2"	267
	"Missoula County, MT"	"30063"	"Not Stated"	"9"	Suppressed
	"Yellowstone County, MT"	"30111"	"Vaginal"	"1"	1224
	"Yellowstone County, MT"	"30111"	"Cesarean"	"2"	429
	"Yellowstone County, MT"	"30111"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, MT"	"30999"	"Vaginal"	"1"	4994
	"Unidentified Counties, MT"	"30999"	"Cesarean"	"2"	2083
	"Unidentified Counties, MT"	"30999"	"Not Stated"	"9"	Suppressed
	"Douglas County, NE"	"31055"	"Vaginal"	"1"	5015
	"Douglas County, NE"	"31055"	"Cesarean"	"2"	1880
	"Douglas County, NE"	"31055"	"Not Stated"	"9"	Suppressed
	"Lancaster County, NE"	"31109"	"Vaginal"	"1"	2375
	"Lancaster County, NE"	"31109"	"Cesarean"	"2"	986
	"Lancaster County, NE"	"31109"	"Not Stated"	"9"	Suppressed
	"Sarpy County, NE"	"31153"	"Vaginal"	"1"	1460
	"Sarpy County, NE"	"31153"	"Cesarean"	"2"	565
	"Sarpy County, NE"	"31153"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, NE"	"31999"	"Vaginal"	"1"	6448
	"Unidentified Counties, NE"	"31999"	"Cesarean"	"2"	2693
	"Unidentified Counties, NE"	"31999"	"Not Stated"	"9"	Suppressed
	"Clark County, NV"	"32003"	"Vaginal"	"1"	13609
	"Clark County, NV"	"32003"	"Cesarean"	"2"	7121
	"Clark County, NV"	"32003"	"Not Stated"	"9"	Suppressed
	"Washoe County, NV"	"32031"	"Vaginal"	"1"	3104
	"Washoe County, NV"	"32031"	"Cesarean"	"2"	1060
	"Washoe County, NV"	"32031"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, NV"	"32999"	"Vaginal"	"1"	2012
	"Unidentified Counties, NV"	"32999"	"Cesarean"	"2"	797
	"Unidentified Counties, NV"	"32999"	"Not Stated"	"9"	Suppressed
	"Hillsborough County, NH"	"33011"	"Vaginal"	"1"	2369
	"Hillsborough County, NH"	"33011"	"Cesarean"	"2"	1002
	"Hillsborough County, NH"	"33011"	"Not Stated"	"9"	Suppressed
	"Merrimack County, NH"	"33013"	"Vaginal"	"1"	764
	"Merrimack County, NH"	"33013"	"Cesarean"	"2"	344
	"Merrimack County, NH"	"33013"	"Not Stated"	"9"	Suppressed
	"Rockingham County, NH"	"33015"	"Vaginal"	"1"	1506
	"Rockingham County, NH"	"33015"	"Cesarean"	"2"	690
	"Rockingham County, NH"	"33015"	"Not Stated"	"9"	Suppressed
	"Strafford County, NH"	"33017"	"Vaginal"	"1"	690
	"Strafford County, NH"	"33017"	"Cesarean"	"2"	267
	"Strafford County, NH"	"33017"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, NH"	"33999"	"Vaginal"	"1"	1695
	"Unidentified Counties, NH"	"33999"	"Cesarean"	"2"	601
	"Unidentified Counties, NH"	"33999"	"Not Stated"	"9"	Suppressed
	"Atlantic County, NJ"	"34001"	"Vaginal"	"1"	1434
	"Atlantic County, NJ"	"34001"	"Cesarean"	"2"	887
	"Atlantic County, NJ"	"34001"	"Not Stated"	"9"	10
	"Bergen County, NJ"	"34003"	"Vaginal"	"1"	4694
	"Bergen County, NJ"	"34003"	"Cesarean"	"2"	3025
	"Bergen County, NJ"	"34003"	"Not Stated"	"9"	27
	"Burlington County, NJ"	"34005"	"Vaginal"	"1"	2349
	"Burlington County, NJ"	"34005"	"Cesarean"	"2"	1146
	"Burlington County, NJ"	"34005"	"Not Stated"	"9"	Suppressed
	"Camden County, NJ"	"34007"	"Vaginal"	"1"	3550
	"Camden County, NJ"	"34007"	"Cesarean"	"2"	1343
	"Camden County, NJ"	"34007"	"Not Stated"	"9"	26
	"Cumberland County, NJ"	"34011"	"Vaginal"	"1"	1018
	"Cumberland County, NJ"	"34011"	"Cesarean"	"2"	540
	"Cumberland County, NJ"	"34011"	"Not Stated"	"9"	Suppressed
	"Essex County, NJ"	"34013"	"Vaginal"	"1"	5193
	"Essex County, NJ"	"34013"	"Cesarean"	"2"	2762
	"Essex County, NJ"	"34013"	"Not Stated"	"9"	20
	"Gloucester County, NJ"	"34015"	"Vaginal"	"1"	1573
	"Gloucester County, NJ"	"34015"	"Cesarean"	"2"	758
	"Gloucester County, NJ"	"34015"	"Not Stated"	"9"	Suppressed
	"Hudson County, NJ"	"34017"	"Vaginal"	"1"	4991
	"Hudson County, NJ"	"34017"	"Cesarean"	"2"	3161
	"Hudson County, NJ"	"34017"	"Not Stated"	"9"	52
	"Hunterdon County, NJ"	"34019"	"Vaginal"	"1"	557
	"Hunterdon County, NJ"	"34019"	"Cesarean"	"2"	221
	"Hunterdon County, NJ"	"34019"	"Not Stated"	"9"	Suppressed
	"Mercer County, NJ"	"34021"	"Vaginal"	"1"	2271
	"Mercer County, NJ"	"34021"	"Cesarean"	"2"	1009
	"Mercer County, NJ"	"34021"	"Not Stated"	"9"	Suppressed
	"Middlesex County, NJ"	"34023"	"Vaginal"	"1"	4947
	"Middlesex County, NJ"	"34023"	"Cesarean"	"2"	2656
	"Middlesex County, NJ"	"34023"	"Not Stated"	"9"	34
	"Monmouth County, NJ"	"34025"	"Vaginal"	"1"	3199
	"Monmouth County, NJ"	"34025"	"Cesarean"	"2"	1547
	"Monmouth County, NJ"	"34025"	"Not Stated"	"9"	25
	"Morris County, NJ"	"34027"	"Vaginal"	"1"	2419
	"Morris County, NJ"	"34027"	"Cesarean"	"2"	1408
	"Morris County, NJ"	"34027"	"Not Stated"	"9"	Suppressed
	"Ocean County, NJ"	"34029"	"Vaginal"	"1"	5325
	"Ocean County, NJ"	"34029"	"Cesarean"	"2"	1430
	"Ocean County, NJ"	"34029"	"Not Stated"	"9"	15
	"Passaic County, NJ"	"34031"	"Vaginal"	"1"	3167
	"Passaic County, NJ"	"34031"	"Cesarean"	"2"	2262
	"Passaic County, NJ"	"34031"	"Not Stated"	"9"	20
	"Somerset County, NJ"	"34035"	"Vaginal"	"1"	1788
	"Somerset County, NJ"	"34035"	"Cesarean"	"2"	888
	"Somerset County, NJ"	"34035"	"Not Stated"	"9"	Suppressed
	"Sussex County, NJ"	"34037"	"Vaginal"	"1"	628
	"Sussex County, NJ"	"34037"	"Cesarean"	"2"	370
	"Sussex County, NJ"	"34037"	"Not Stated"	"9"	Suppressed
	"Union County, NJ"	"34039"	"Vaginal"	"1"	3622
	"Union County, NJ"	"34039"	"Cesarean"	"2"	1826
	"Union County, NJ"	"34039"	"Not Stated"	"9"	16
	"Warren County, NJ"	"34041"	"Vaginal"	"1"	505
	"Warren County, NJ"	"34041"	"Cesarean"	"2"	280
	"Warren County, NJ"	"34041"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, NJ"	"34999"	"Vaginal"	"1"	732
	"Unidentified Counties, NJ"	"34999"	"Cesarean"	"2"	462
	"Unidentified Counties, NJ"	"34999"	"Not Stated"	"9"	Suppressed
	"Bernalillo County, NM"	"35001"	"Vaginal"	"1"	4948
	"Bernalillo County, NM"	"35001"	"Cesarean"	"2"	1242
	"Bernalillo County, NM"	"35001"	"Not Stated"	"9"	Suppressed
	"Dona Ana County, NM"	"35013"	"Vaginal"	"1"	1696
	"Dona Ana County, NM"	"35013"	"Cesarean"	"2"	613
	"Dona Ana County, NM"	"35013"	"Not Stated"	"9"	Suppressed
	"Sandoval County, NM"	"35043"	"Vaginal"	"1"	885
	"Sandoval County, NM"	"35043"	"Cesarean"	"2"	226
	"Sandoval County, NM"	"35043"	"Not Stated"	"9"	Suppressed
	"San Juan County, NM"	"35045"	"Vaginal"	"1"	1112
	"San Juan County, NM"	"35045"	"Cesarean"	"2"	380
	"San Juan County, NM"	"35045"	"Not Stated"	"9"	Suppressed
	"Santa Fe County, NM"	"35049"	"Vaginal"	"1"	780
	"Santa Fe County, NM"	"35049"	"Cesarean"	"2"	163
	"Santa Fe County, NM"	"35049"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, NM"	"35999"	"Vaginal"	"1"	6278
	"Unidentified Counties, NM"	"35999"	"Cesarean"	"2"	1821
	"Unidentified Counties, NM"	"35999"	"Not Stated"	"9"	Suppressed
	"Albany County, NY"	"36001"	"Vaginal"	"1"	1740
	"Albany County, NY"	"36001"	"Cesarean"	"2"	765
	"Albany County, NY"	"36001"	"Not Stated"	"9"	Suppressed
	"Bronx County, NY"	"36005"	"Vaginal"	"1"	11917
	"Bronx County, NY"	"36005"	"Cesarean"	"2"	5651
	"Bronx County, NY"	"36005"	"Not Stated"	"9"	Suppressed
	"Broome County, NY"	"36007"	"Vaginal"	"1"	1088
	"Broome County, NY"	"36007"	"Cesarean"	"2"	528
	"Broome County, NY"	"36007"	"Not Stated"	"9"	Suppressed
	"Chautauqua County, NY"	"36013"	"Vaginal"	"1"	736
	"Chautauqua County, NY"	"36013"	"Cesarean"	"2"	355
	"Chautauqua County, NY"	"36013"	"Not Stated"	"9"	Suppressed
	"Dutchess County, NY"	"36027"	"Vaginal"	"1"	1420
	"Dutchess County, NY"	"36027"	"Cesarean"	"2"	697
	"Dutchess County, NY"	"36027"	"Not Stated"	"9"	Suppressed
	"Erie County, NY"	"36029"	"Vaginal"	"1"	5463
	"Erie County, NY"	"36029"	"Cesarean"	"2"	2576
	"Erie County, NY"	"36029"	"Not Stated"	"9"	Suppressed
	"Jefferson County, NY"	"36045"	"Vaginal"	"1"	1317
	"Jefferson County, NY"	"36045"	"Cesarean"	"2"	368
	"Jefferson County, NY"	"36045"	"Not Stated"	"9"	Suppressed
	"Kings County, NY"	"36047"	"Vaginal"	"1"	24404
	"Kings County, NY"	"36047"	"Cesarean"	"2"	9367
	"Kings County, NY"	"36047"	"Not Stated"	"9"	Suppressed
	"Monroe County, NY"	"36055"	"Vaginal"	"1"	4671
	"Monroe County, NY"	"36055"	"Cesarean"	"2"	1792
	"Monroe County, NY"	"36055"	"Not Stated"	"9"	Suppressed
	"Nassau County, NY"	"36059"	"Vaginal"	"1"	7379
	"Nassau County, NY"	"36059"	"Cesarean"	"2"	4073
	"Nassau County, NY"	"36059"	"Not Stated"	"9"	Suppressed
	"New York County, NY"	"36061"	"Vaginal"	"1"	10337
	"New York County, NY"	"36061"	"Cesarean"	"2"	4423
	"New York County, NY"	"36061"	"Not Stated"	"9"	Suppressed
	"Niagara County, NY"	"36063"	"Vaginal"	"1"	1075
	"Niagara County, NY"	"36063"	"Cesarean"	"2"	641
	"Niagara County, NY"	"36063"	"Not Stated"	"9"	Suppressed
	"Oneida County, NY"	"36065"	"Vaginal"	"1"	1301
	"Oneida County, NY"	"36065"	"Cesarean"	"2"	668
	"Oneida County, NY"	"36065"	"Not Stated"	"9"	Suppressed
	"Onondaga County, NY"	"36067"	"Vaginal"	"1"	3044
	"Onondaga County, NY"	"36067"	"Cesarean"	"2"	1242
	"Onondaga County, NY"	"36067"	"Not Stated"	"9"	Suppressed
	"Ontario County, NY"	"36069"	"Vaginal"	"1"	585
	"Ontario County, NY"	"36069"	"Cesarean"	"2"	205
	"Ontario County, NY"	"36069"	"Not Stated"	"9"	Suppressed
	"Orange County, NY"	"36071"	"Vaginal"	"1"	2867
	"Orange County, NY"	"36071"	"Cesarean"	"2"	1058
	"Orange County, NY"	"36071"	"Not Stated"	"9"	62
	"Oswego County, NY"	"36075"	"Vaginal"	"1"	626
	"Oswego County, NY"	"36075"	"Cesarean"	"2"	326
	"Oswego County, NY"	"36075"	"Not Stated"	"9"	Suppressed
	"Queens County, NY"	"36081"	"Vaginal"	"1"	16761
	"Queens County, NY"	"36081"	"Cesarean"	"2"	8033
	"Queens County, NY"	"36081"	"Not Stated"	"9"	Suppressed
	"Rensselaer County, NY"	"36083"	"Vaginal"	"1"	899
	"Rensselaer County, NY"	"36083"	"Cesarean"	"2"	372
	"Rensselaer County, NY"	"36083"	"Not Stated"	"9"	Suppressed
	"Richmond County, NY"	"36085"	"Vaginal"	"1"	2837
	"Richmond County, NY"	"36085"	"Cesarean"	"2"	1431
	"Richmond County, NY"	"36085"	"Not Stated"	"9"	Suppressed
	"Rockland County, NY"	"36087"	"Vaginal"	"1"	3125
	"Rockland County, NY"	"36087"	"Cesarean"	"2"	922
	"Rockland County, NY"	"36087"	"Not Stated"	"9"	227
	"St. Lawrence County, NY"	"36089"	"Vaginal"	"1"	504
	"St. Lawrence County, NY"	"36089"	"Cesarean"	"2"	337
	"St. Lawrence County, NY"	"36089"	"Not Stated"	"9"	Suppressed
	"Saratoga County, NY"	"36091"	"Vaginal"	"1"	1211
	"Saratoga County, NY"	"36091"	"Cesarean"	"2"	548
	"Saratoga County, NY"	"36091"	"Not Stated"	"9"	Suppressed
	"Schenectady County, NY"	"36093"	"Vaginal"	"1"	1015
	"Schenectady County, NY"	"36093"	"Cesarean"	"2"	430
	"Schenectady County, NY"	"36093"	"Not Stated"	"9"	Suppressed
	"Suffolk County, NY"	"36103"	"Vaginal"	"1"	7495
	"Suffolk County, NY"	"36103"	"Cesarean"	"2"	5105
	"Suffolk County, NY"	"36103"	"Not Stated"	"9"	Suppressed
	"Tompkins County, NY"	"36109"	"Vaginal"	"1"	461
	"Tompkins County, NY"	"36109"	"Cesarean"	"2"	181
	"Tompkins County, NY"	"36109"	"Not Stated"	"9"	Suppressed
	"Ulster County, NY"	"36111"	"Vaginal"	"1"	769
	"Ulster County, NY"	"36111"	"Cesarean"	"2"	421
	"Ulster County, NY"	"36111"	"Not Stated"	"9"	Suppressed
	"Westchester County, NY"	"36119"	"Vaginal"	"1"	5494
	"Westchester County, NY"	"36119"	"Cesarean"	"2"	3087
	"Westchester County, NY"	"36119"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, NY"	"36999"	"Vaginal"	"1"	9659
	"Unidentified Counties, NY"	"36999"	"Cesarean"	"2"	4353
	"Unidentified Counties, NY"	"36999"	"Not Stated"	"9"	Suppressed
	"Alamance County, NC"	"37001"	"Vaginal"	"1"	966
	"Alamance County, NC"	"37001"	"Cesarean"	"2"	357
	"Alamance County, NC"	"37001"	"Not Stated"	"9"	Suppressed
	"Brunswick County, NC"	"37019"	"Vaginal"	"1"	593
	"Brunswick County, NC"	"37019"	"Cesarean"	"2"	199
	"Brunswick County, NC"	"37019"	"Not Stated"	"9"	Suppressed
	"Buncombe County, NC"	"37021"	"Vaginal"	"1"	1576
	"Buncombe County, NC"	"37021"	"Cesarean"	"2"	614
	"Buncombe County, NC"	"37021"	"Not Stated"	"9"	Suppressed
	"Cabarrus County, NC"	"37025"	"Vaginal"	"1"	1337
	"Cabarrus County, NC"	"37025"	"Cesarean"	"2"	554
	"Cabarrus County, NC"	"37025"	"Not Stated"	"9"	Suppressed
	"Catawba County, NC"	"37035"	"Vaginal"	"1"	1020
	"Catawba County, NC"	"37035"	"Cesarean"	"2"	323
	"Catawba County, NC"	"37035"	"Not Stated"	"9"	Suppressed
	"Craven County, NC"	"37049"	"Vaginal"	"1"	828
	"Craven County, NC"	"37049"	"Cesarean"	"2"	298
	"Craven County, NC"	"37049"	"Not Stated"	"9"	Suppressed
	"Cumberland County, NC"	"37051"	"Vaginal"	"1"	2909
	"Cumberland County, NC"	"37051"	"Cesarean"	"2"	946
	"Cumberland County, NC"	"37051"	"Not Stated"	"9"	Suppressed
	"Davidson County, NC"	"37057"	"Vaginal"	"1"	879
	"Davidson County, NC"	"37057"	"Cesarean"	"2"	405
	"Davidson County, NC"	"37057"	"Not Stated"	"9"	Suppressed
	"Durham County, NC"	"37063"	"Vaginal"	"1"	2378
	"Durham County, NC"	"37063"	"Cesarean"	"2"	807
	"Durham County, NC"	"37063"	"Not Stated"	"9"	Suppressed
	"Forsyth County, NC"	"37067"	"Vaginal"	"1"	2390
	"Forsyth County, NC"	"37067"	"Cesarean"	"2"	734
	"Forsyth County, NC"	"37067"	"Not Stated"	"9"	Suppressed
	"Gaston County, NC"	"37071"	"Vaginal"	"1"	1325
	"Gaston County, NC"	"37071"	"Cesarean"	"2"	554
	"Gaston County, NC"	"37071"	"Not Stated"	"9"	Suppressed
	"Guilford County, NC"	"37081"	"Vaginal"	"1"	3486
	"Guilford County, NC"	"37081"	"Cesarean"	"2"	1270
	"Guilford County, NC"	"37081"	"Not Stated"	"9"	Suppressed
	"Harnett County, NC"	"37085"	"Vaginal"	"1"	1032
	"Harnett County, NC"	"37085"	"Cesarean"	"2"	344
	"Harnett County, NC"	"37085"	"Not Stated"	"9"	Suppressed
	"Henderson County, NC"	"37089"	"Vaginal"	"1"	607
	"Henderson County, NC"	"37089"	"Cesarean"	"2"	258
	"Henderson County, NC"	"37089"	"Not Stated"	"9"	Suppressed
	"Iredell County, NC"	"37097"	"Vaginal"	"1"	980
	"Iredell County, NC"	"37097"	"Cesarean"	"2"	458
	"Iredell County, NC"	"37097"	"Not Stated"	"9"	Suppressed
	"Johnston County, NC"	"37101"	"Vaginal"	"1"	1296
	"Johnston County, NC"	"37101"	"Cesarean"	"2"	474
	"Johnston County, NC"	"37101"	"Not Stated"	"9"	Suppressed
	"Mecklenburg County, NC"	"37119"	"Vaginal"	"1"	8338
	"Mecklenburg County, NC"	"37119"	"Cesarean"	"2"	3049
	"Mecklenburg County, NC"	"37119"	"Not Stated"	"9"	34
	"New Hanover County, NC"	"37129"	"Vaginal"	"1"	1386
	"New Hanover County, NC"	"37129"	"Cesarean"	"2"	385
	"New Hanover County, NC"	"37129"	"Not Stated"	"9"	Suppressed
	"Onslow County, NC"	"37133"	"Vaginal"	"1"	2367
	"Onslow County, NC"	"37133"	"Cesarean"	"2"	746
	"Onslow County, NC"	"37133"	"Not Stated"	"9"	Suppressed
	"Orange County, NC"	"37135"	"Vaginal"	"1"	680
	"Orange County, NC"	"37135"	"Cesarean"	"2"	209
	"Orange County, NC"	"37135"	"Not Stated"	"9"	Suppressed
	"Pitt County, NC"	"37147"	"Vaginal"	"1"	1204
	"Pitt County, NC"	"37147"	"Cesarean"	"2"	377
	"Pitt County, NC"	"37147"	"Not Stated"	"9"	Suppressed
	"Randolph County, NC"	"37151"	"Vaginal"	"1"	847
	"Randolph County, NC"	"37151"	"Cesarean"	"2"	347
	"Randolph County, NC"	"37151"	"Not Stated"	"9"	Suppressed
	"Robeson County, NC"	"37155"	"Vaginal"	"1"	879
	"Robeson County, NC"	"37155"	"Cesarean"	"2"	348
	"Robeson County, NC"	"37155"	"Not Stated"	"9"	Suppressed
	"Rowan County, NC"	"37159"	"Vaginal"	"1"	861
	"Rowan County, NC"	"37159"	"Cesarean"	"2"	322
	"Rowan County, NC"	"37159"	"Not Stated"	"9"	Suppressed
	"Union County, NC"	"37179"	"Vaginal"	"1"	1370
	"Union County, NC"	"37179"	"Cesarean"	"2"	473
	"Union County, NC"	"37179"	"Not Stated"	"9"	Suppressed
	"Wake County, NC"	"37183"	"Vaginal"	"1"	7417
	"Wake County, NC"	"37183"	"Cesarean"	"2"	2752
	"Wake County, NC"	"37183"	"Not Stated"	"9"	Suppressed
	"Wayne County, NC"	"37191"	"Vaginal"	"1"	840
	"Wayne County, NC"	"37191"	"Cesarean"	"2"	384
	"Wayne County, NC"	"37191"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, NC"	"37999"	"Vaginal"	"1"	16955
	"Unidentified Counties, NC"	"37999"	"Cesarean"	"2"	6949
	"Unidentified Counties, NC"	"37999"	"Not Stated"	"9"	Suppressed
	"Cass County, ND"	"38017"	"Vaginal"	"1"	1593
	"Cass County, ND"	"38017"	"Cesarean"	"2"	521
	"Cass County, ND"	"38017"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, ND"	"38999"	"Vaginal"	"1"	5287
	"Unidentified Counties, ND"	"38999"	"Cesarean"	"2"	1779
	"Unidentified Counties, ND"	"38999"	"Not Stated"	"9"	Suppressed
	"Allen County, OH"	"39003"	"Vaginal"	"1"	714
	"Allen County, OH"	"39003"	"Cesarean"	"2"	272
	"Allen County, OH"	"39003"	"Not Stated"	"9"	Suppressed
	"Ashtabula County, OH"	"39007"	"Vaginal"	"1"	635
	"Ashtabula County, OH"	"39007"	"Cesarean"	"2"	212
	"Ashtabula County, OH"	"39007"	"Not Stated"	"9"	Suppressed
	"Butler County, OH"	"39017"	"Vaginal"	"1"	2547
	"Butler County, OH"	"39017"	"Cesarean"	"2"	1069
	"Butler County, OH"	"39017"	"Not Stated"	"9"	Suppressed
	"Clark County, OH"	"39023"	"Vaginal"	"1"	878
	"Clark County, OH"	"39023"	"Cesarean"	"2"	370
	"Clark County, OH"	"39023"	"Not Stated"	"9"	Suppressed
