"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Race"	"Race Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Month Prenatal Care Began"	"Month Prenatal Care Began Code"	Births
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	168
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	67
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	18
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	13
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	69
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	213
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	78
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	19
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	11
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	10
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	61
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	152
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	50
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	15
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"Not stated/Not on certificate"	"99"	11
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"1st month"	"01"	20
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	44
	"Harrison County, MS"	"28047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	16
	"Hinds County, MS"	"28049"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	31
	"Hinds County, MS"	"28049"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	22
	"Hinds County, MS"	"28049"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	10
	"Hinds County, MS"	"28049"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	13
	"Hinds County, MS"	"28049"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	95
	"Hinds County, MS"	"28049"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	32
	"Hinds County, MS"	"28049"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	10
	"Hinds County, MS"	"28049"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	14
	"Hinds County, MS"	"28049"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	106
	"Hinds County, MS"	"28049"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	34
	"Hinds County, MS"	"28049"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	36
	"Hinds County, MS"	"28049"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	13
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"1st month"	"01"	11
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	23
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	10
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	35
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	100
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	32
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	18
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	49
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	124
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	46
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	13
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	20
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	86
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	28
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"1st month"	"01"	17
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	33
	"Jackson County, MS"	"28059"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	17
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	19
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	19
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	99
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	51
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	24
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	17
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	30
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	246
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	75
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	22
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	23
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	183
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	59
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	10
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	74
	"Rankin County, MS"	"28121"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	19
	"Unidentified Counties, MS"	"28999"	"Central or South American"	"4"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	15
	"Unidentified Counties, MS"	"28999"	"Central or South American"	"4"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	13
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"1st month"	"01"	70
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	340
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	203
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	88
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"5th month"	"05"	50
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"6th month"	"06"	26
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"7th month"	"07"	17
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"No prenatal care"	"00"	11
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	376
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	1348
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	670
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	278
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	127
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	66
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"7th month"	"07"	56
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"8th month"	"08"	36
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"9th month"	"09"	13
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	27
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"No prenatal care"	"00"	13
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	391
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	1819
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	747
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	206
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	92
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"6th month"	"06"	47
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"7th month"	"07"	40
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"8th month"	"08"	22
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"9th month"	"09"	12
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	27
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	224
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	1255
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	491
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	130
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	58
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"6th month"	"06"	28
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"7th month"	"07"	17
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"8th month"	"08"	14
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"Not stated/Not on certificate"	"99"	10
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"1st month"	"01"	79
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	440
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	178
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	40
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"5th month"	"05"	18
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"40-44 years"	"40-44"	"1st month"	"01"	10
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	51
	"Unidentified Counties, MS"	"28999"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"40-44 years"	"40-44"	"3rd month"	"03"	27
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	20
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	105
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	48
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	17
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	334
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	85
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	20
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	12
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	279
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	82
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	23
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	95
	"Boone County, MO"	"29019"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	56
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	16
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	34
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"5th month"	"05"	11
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	107
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	127
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	52
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	25
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	15
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	273
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	256
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	51
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	38
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"6th month"	"06"	12
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	286
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	246
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	40
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	12
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"7th month"	"07"	11
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	91
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	95
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	14
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	13
	"Clay County, MO"	"29047"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"40-44 years"	"40-44"	"3rd month"	"03"	17
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	31
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	15
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	116
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	64
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	20
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	10
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	13
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	182
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	79
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	21
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	115
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	48
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	57
	"Franklin County, MO"	"29071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	26
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	42
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	47
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	32
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"5th month"	"05"	13
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"No prenatal care"	"00"	10
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	225
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	183
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	85
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	47
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	24
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"7th month"	"07"	24
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"8th month"	"08"	11
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	33
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	16
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	377
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	207
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	70
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	34
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"6th month"	"06"	28
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"7th month"	"07"	13
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	29
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	14
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	296
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	174
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	40
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	34
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"6th month"	"06"	10
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"7th month"	"07"	13
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"Not stated/Not on certificate"	"99"	20
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	99
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	51
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	11
	"Greene County, MO"	"29077"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"Not stated/Not on certificate"	"99"	12
