"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Race"	"Race Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Month Prenatal Care Began"	"Month Prenatal Care Began Code"	Births
	"Sedgwick County, KS"	"20173"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	160
	"Sedgwick County, KS"	"20173"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	88
	"Sedgwick County, KS"	"20173"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	20
	"Sedgwick County, KS"	"20173"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	12
	"Sedgwick County, KS"	"20173"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	114
	"Sedgwick County, KS"	"20173"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	54
	"Sedgwick County, KS"	"20173"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	19
	"Sedgwick County, KS"	"20173"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	58
	"Sedgwick County, KS"	"20173"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	16
	"Sedgwick County, KS"	"20173"	"Mexican"	"2148-5"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	18
	"Shawnee County, KS"	"20177"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	21
	"Shawnee County, KS"	"20177"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	12
	"Shawnee County, KS"	"20177"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	34
	"Shawnee County, KS"	"20177"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	12
	"Shawnee County, KS"	"20177"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	36
	"Shawnee County, KS"	"20177"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	15
	"Shawnee County, KS"	"20177"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	16
	"Shawnee County, KS"	"20177"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	11
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	24
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	21
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	10
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	53
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	33
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	17
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	10
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	11
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	37
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	37
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	21
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	43
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	29
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	10
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	12
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	18
	"Wyandotte County, KS"	"20209"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	10
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	52
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	55
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	33
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"5th month"	"05"	19
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"7th month"	"07"	11
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	27
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	210
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	188
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	63
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	45
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	28
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"7th month"	"07"	21
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"9th month"	"09"	12
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	17
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	175
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	171
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	63
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	37
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"6th month"	"06"	19
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"7th month"	"07"	13
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"8th month"	"08"	14
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	18
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	101
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	92
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	54
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	15
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	42
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	35
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	16
	"Unidentified Counties, KS"	"20999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"5th month"	"05"	11
	"Unidentified Counties, KS"	"20999"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	10
	"Unidentified Counties, KS"	"20999"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	11
	"Fayette County, KY"	"21067"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	11
	"Fayette County, KY"	"21067"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	16
	"Fayette County, KY"	"21067"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	19
	"Fayette County, KY"	"21067"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	13
	"Fayette County, KY"	"21067"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	24
	"Fayette County, KY"	"21067"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	32
	"Fayette County, KY"	"21067"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	16
	"Fayette County, KY"	"21067"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	10
	"Fayette County, KY"	"21067"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	23
	"Fayette County, KY"	"21067"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	19
	"Jefferson County, KY"	"21111"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	18
	"Jefferson County, KY"	"21111"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	15
	"Jefferson County, KY"	"21111"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	24
	"Jefferson County, KY"	"21111"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	14
	"Jefferson County, KY"	"21111"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	15
	"Jefferson County, KY"	"21111"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	22
	"Jefferson County, KY"	"21111"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"Not stated/Not on certificate"	"99"	10
	"Jefferson County, KY"	"21111"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	10
	"Jefferson County, KY"	"21111"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	21
	"Jefferson County, KY"	"21111"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	14
	"Jefferson County, KY"	"21111"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	12
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	21
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	54
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	41
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	21
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	14
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	50
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	45
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	15
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	14
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	22
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	28
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	14
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	15
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	17
	"Unidentified Counties, KY"	"21999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	15
	"Bossier Parish, LA"	"22015"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	11
	"Bossier Parish, LA"	"22015"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	11
	"Jefferson Parish, LA"	"22051"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	16
	"Jefferson Parish, LA"	"22051"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	12
	"Lafayette Parish, LA"	"22055"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	10
	"Lafayette Parish, LA"	"22055"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	14
	"Unidentified Counties, LA"	"22999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	28
	"Unidentified Counties, LA"	"22999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	19
	"Unidentified Counties, LA"	"22999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	13
	"Unidentified Counties, LA"	"22999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	32
	"Unidentified Counties, LA"	"22999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	30
	"Unidentified Counties, LA"	"22999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	17
	"Unidentified Counties, LA"	"22999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	13
	"Unidentified Counties, LA"	"22999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	12
	"Unidentified Counties, LA"	"22999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	14
	"Unidentified Counties, LA"	"22999"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	10
	"Anne Arundel County, MD"	"24003"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	17
	"Anne Arundel County, MD"	"24003"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	10
	"Anne Arundel County, MD"	"24003"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	10
	"Anne Arundel County, MD"	"24003"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	12
	"Baltimore County, MD"	"24005"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	10
	"Baltimore County, MD"	"24005"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	11
	"Baltimore County, MD"	"24005"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	10
	"Montgomery County, MD"	"24031"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	14
	"Montgomery County, MD"	"24031"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	10
	"Montgomery County, MD"	"24031"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	10
	"Montgomery County, MD"	"24031"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	10
	"Montgomery County, MD"	"24031"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	11
	"Montgomery County, MD"	"24031"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	10
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	12
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	19
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	16
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	23
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	23
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	25
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	23
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	38
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	18
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	14
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	11
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	11
	"Prince George's County, MD"	"24033"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	13
	"Baltimore city, MD"	"24510"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	10
	"Baltimore city, MD"	"24510"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	10
	"Unidentified Counties, MD"	"24999"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	10
	"Unidentified Counties, MD"	"24999"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	14
	"Unidentified Counties, MD"	"24999"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	10
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	14
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	12
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	42
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	25
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	12
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	31
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	39
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	14
	"Bristol County, MA"	"25005"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	22
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	17
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	14
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	59
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	35
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	13
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	12
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	54
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	31
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	12
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	29
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	22
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	12
	"Essex County, MA"	"25009"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	11
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	55
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	64
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	18
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	172
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	146
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	33
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	12
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	16
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	140
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	129
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	17
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	61
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	82
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	15
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	28
	"Hampden County, MA"	"25013"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	36
	"Middlesex County, MA"	"25017"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	12
	"Middlesex County, MA"	"25017"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	12
	"Middlesex County, MA"	"25017"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	17
	"Middlesex County, MA"	"25017"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	14
	"Middlesex County, MA"	"25017"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	15
	"Middlesex County, MA"	"25017"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	43
	"Middlesex County, MA"	"25017"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	26
