"Notes"	"County"	"County Code"	"Delivery Method"	"Delivery Method Code"	Births
	"Orange County, NY"	"36071"	"Vaginal"	"1"	11187
	"Orange County, NY"	"36071"	"Cesarean"	"2"	4308
	"Orange County, NY"	"36071"	"Not Stated"	"9"	311
	"Oswego County, NY"	"36075"	"Vaginal"	"1"	2755
	"Oswego County, NY"	"36075"	"Cesarean"	"2"	1233
	"Queens County, NY"	"36081"	"Vaginal"	"1"	66467
	"Queens County, NY"	"36081"	"Cesarean"	"2"	32162
	"Queens County, NY"	"36081"	"Not Stated"	"9"	18
	"Rensselaer County, NY"	"36083"	"Vaginal"	"1"	3683
	"Rensselaer County, NY"	"36083"	"Cesarean"	"2"	1532
	"Richmond County, NY"	"36085"	"Vaginal"	"1"	11151
	"Richmond County, NY"	"36085"	"Cesarean"	"2"	5754
	"Rockland County, NY"	"36087"	"Vaginal"	"1"	12058
	"Rockland County, NY"	"36087"	"Cesarean"	"2"	3743
	"Rockland County, NY"	"36087"	"Not Stated"	"9"	897
	"St. Lawrence County, NY"	"36089"	"Vaginal"	"1"	1993
	"St. Lawrence County, NY"	"36089"	"Cesarean"	"2"	1421
	"Saratoga County, NY"	"36091"	"Vaginal"	"1"	4860
	"Saratoga County, NY"	"36091"	"Cesarean"	"2"	2268
	"Schenectady County, NY"	"36093"	"Vaginal"	"1"	4330
	"Schenectady County, NY"	"36093"	"Cesarean"	"2"	1720
	"Suffolk County, NY"	"36103"	"Vaginal"	"1"	29019
	"Suffolk County, NY"	"36103"	"Cesarean"	"2"	20453
	"Tompkins County, NY"	"36109"	"Vaginal"	"1"	961
	"Tompkins County, NY"	"36109"	"Cesarean"	"2"	347
	"Ulster County, NY"	"36111"	"Vaginal"	"1"	3095
	"Ulster County, NY"	"36111"	"Cesarean"	"2"	1678
	"Westchester County, NY"	"36119"	"Vaginal"	"1"	21445
	"Westchester County, NY"	"36119"	"Cesarean"	"2"	12588
	"Westchester County, NY"	"36119"	"Not Stated"	"9"	18
	"Unidentified Counties, NY"	"36999"	"Vaginal"	"1"	40027
	"Unidentified Counties, NY"	"36999"	"Cesarean"	"2"	18376
	"Alamance County, NC"	"37001"	"Vaginal"	"1"	3831
	"Alamance County, NC"	"37001"	"Cesarean"	"2"	1446
	"Brunswick County, NC"	"37019"	"Vaginal"	"1"	1188
	"Brunswick County, NC"	"37019"	"Cesarean"	"2"	427
	"Buncombe County, NC"	"37021"	"Vaginal"	"1"	5847
	"Buncombe County, NC"	"37021"	"Cesarean"	"2"	2272
	"Cabarrus County, NC"	"37025"	"Vaginal"	"1"	5029
	"Cabarrus County, NC"	"37025"	"Cesarean"	"2"	2126
	"Catawba County, NC"	"37035"	"Vaginal"	"1"	4080
	"Catawba County, NC"	"37035"	"Cesarean"	"2"	1332
	"Craven County, NC"	"37049"	"Vaginal"	"1"	1680
	"Craven County, NC"	"37049"	"Cesarean"	"2"	582
	"Cumberland County, NC"	"37051"	"Vaginal"	"1"	12171
	"Cumberland County, NC"	"37051"	"Cesarean"	"2"	3909
	"Davidson County, NC"	"37057"	"Vaginal"	"1"	3376
	"Davidson County, NC"	"37057"	"Cesarean"	"2"	1616
	"Durham County, NC"	"37063"	"Vaginal"	"1"	9609
	"Durham County, NC"	"37063"	"Cesarean"	"2"	3487
	"Forsyth County, NC"	"37067"	"Vaginal"	"1"	9059
	"Forsyth County, NC"	"37067"	"Cesarean"	"2"	3023
	"Gaston County, NC"	"37071"	"Vaginal"	"1"	5113
	"Gaston County, NC"	"37071"	"Cesarean"	"2"	2348
	"Guilford County, NC"	"37081"	"Vaginal"	"1"	14050
	"Guilford County, NC"	"37081"	"Cesarean"	"2"	5388
	"Harnett County, NC"	"37085"	"Vaginal"	"1"	2115
	"Harnett County, NC"	"37085"	"Cesarean"	"2"	731
	"Henderson County, NC"	"37089"	"Vaginal"	"1"	1196
	"Henderson County, NC"	"37089"	"Cesarean"	"2"	514
	"Iredell County, NC"	"37097"	"Vaginal"	"1"	3729
	"Iredell County, NC"	"37097"	"Cesarean"	"2"	1695
	"Johnston County, NC"	"37101"	"Vaginal"	"1"	5090
	"Johnston County, NC"	"37101"	"Cesarean"	"2"	2049
	"Mecklenburg County, NC"	"37119"	"Vaginal"	"1"	31008
	"Mecklenburg County, NC"	"37119"	"Cesarean"	"2"	12391
	"Mecklenburg County, NC"	"37119"	"Not Stated"	"9"	34
	"New Hanover County, NC"	"37129"	"Vaginal"	"1"	5404
	"New Hanover County, NC"	"37129"	"Cesarean"	"2"	1588
	"Onslow County, NC"	"37133"	"Vaginal"	"1"	9625
	"Onslow County, NC"	"37133"	"Cesarean"	"2"	3164
	"Orange County, NC"	"37135"	"Vaginal"	"1"	2815
	"Orange County, NC"	"37135"	"Cesarean"	"2"	902
	"Pitt County, NC"	"37147"	"Vaginal"	"1"	4603
	"Pitt County, NC"	"37147"	"Cesarean"	"2"	1521
	"Randolph County, NC"	"37151"	"Vaginal"	"1"	3467
	"Randolph County, NC"	"37151"	"Cesarean"	"2"	1506
	"Robeson County, NC"	"37155"	"Vaginal"	"1"	3598
	"Robeson County, NC"	"37155"	"Cesarean"	"2"	1512
	"Rowan County, NC"	"37159"	"Vaginal"	"1"	3357
	"Rowan County, NC"	"37159"	"Cesarean"	"2"	1353
	"Union County, NC"	"37179"	"Vaginal"	"1"	5170
	"Union County, NC"	"37179"	"Cesarean"	"2"	2060
	"Wake County, NC"	"37183"	"Vaginal"	"1"	28654
	"Wake County, NC"	"37183"	"Cesarean"	"2"	10953
	"Wayne County, NC"	"37191"	"Vaginal"	"1"	3599
	"Wayne County, NC"	"37191"	"Cesarean"	"2"	1607
	"Unidentified Counties, NC"	"37999"	"Vaginal"	"1"	72888
	"Unidentified Counties, NC"	"37999"	"Cesarean"	"2"	29718
	"Unidentified Counties, NC"	"37999"	"Not Stated"	"9"	18
	"Cass County, ND"	"38017"	"Vaginal"	"1"	6233
	"Cass County, ND"	"38017"	"Cesarean"	"2"	2008
	"Unidentified Counties, ND"	"38999"	"Vaginal"	"1"	19933
	"Unidentified Counties, ND"	"38999"	"Cesarean"	"2"	7110
	"Allen County, OH"	"39003"	"Vaginal"	"1"	2807
	"Allen County, OH"	"39003"	"Cesarean"	"2"	1137
	"Ashtabula County, OH"	"39007"	"Vaginal"	"1"	2504
	"Ashtabula County, OH"	"39007"	"Cesarean"	"2"	871
	"Butler County, OH"	"39017"	"Vaginal"	"1"	9870
	"Butler County, OH"	"39017"	"Cesarean"	"2"	4421
	"Clark County, OH"	"39023"	"Vaginal"	"1"	3197
	"Clark County, OH"	"39023"	"Cesarean"	"2"	1588
	"Clermont County, OH"	"39025"	"Vaginal"	"1"	5047
	"Clermont County, OH"	"39025"	"Cesarean"	"2"	2285
	"Columbiana County, OH"	"39029"	"Vaginal"	"1"	2275
	"Columbiana County, OH"	"39029"	"Cesarean"	"2"	1117
	"Cuyahoga County, OH"	"39035"	"Vaginal"	"1"	34155
	"Cuyahoga County, OH"	"39035"	"Cesarean"	"2"	11930
	"Cuyahoga County, OH"	"39035"	"Not Stated"	"9"	17
	"Delaware County, OH"	"39041"	"Vaginal"	"1"	5285
	"Delaware County, OH"	"39041"	"Cesarean"	"2"	1832
	"Fairfield County, OH"	"39045"	"Vaginal"	"1"	3871
	"Fairfield County, OH"	"39045"	"Cesarean"	"2"	1417
	"Franklin County, OH"	"39049"	"Vaginal"	"1"	43354
	"Franklin County, OH"	"39049"	"Cesarean"	"2"	15495
	"Franklin County, OH"	"39049"	"Not Stated"	"9"	15
	"Greene County, OH"	"39057"	"Vaginal"	"1"	4062
	"Greene County, OH"	"39057"	"Cesarean"	"2"	1646
	"Hamilton County, OH"	"39061"	"Vaginal"	"1"	23266
	"Hamilton County, OH"	"39061"	"Cesarean"	"2"	10489
	"Lake County, OH"	"39085"	"Vaginal"	"1"	5443
	"Lake County, OH"	"39085"	"Cesarean"	"2"	1950
	"Licking County, OH"	"39089"	"Vaginal"	"1"	4535
	"Licking County, OH"	"39089"	"Cesarean"	"2"	1586
	"Lorain County, OH"	"39093"	"Vaginal"	"1"	7844
	"Lorain County, OH"	"39093"	"Cesarean"	"2"	2925
	"Lucas County, OH"	"39095"	"Vaginal"	"1"	13002
	"Lucas County, OH"	"39095"	"Cesarean"	"2"	5086
	"Lucas County, OH"	"39095"	"Not Stated"	"9"	15
	"Mahoning County, OH"	"39099"	"Vaginal"	"1"	5057
	"Mahoning County, OH"	"39099"	"Cesarean"	"2"	2454
	"Medina County, OH"	"39103"	"Vaginal"	"1"	3856
	"Medina County, OH"	"39103"	"Cesarean"	"2"	1707
	"Miami County, OH"	"39109"	"Vaginal"	"1"	1276
	"Miami County, OH"	"39109"	"Cesarean"	"2"	692
	"Montgomery County, OH"	"39113"	"Vaginal"	"1"	14240
	"Montgomery County, OH"	"39113"	"Cesarean"	"2"	6279
	"Portage County, OH"	"39133"	"Vaginal"	"1"	3196
	"Portage County, OH"	"39133"	"Cesarean"	"2"	1291
	"Richland County, OH"	"39139"	"Vaginal"	"1"	3047
	"Richland County, OH"	"39139"	"Cesarean"	"2"	1197
	"Stark County, OH"	"39151"	"Vaginal"	"1"	9038
	"Stark County, OH"	"39151"	"Cesarean"	"2"	3773
	"Stark County, OH"	"39151"	"Not Stated"	"9"	12
	"Summit County, OH"	"39153"	"Vaginal"	"1"	13522
	"Summit County, OH"	"39153"	"Cesarean"	"2"	5453
	"Summit County, OH"	"39153"	"Not Stated"	"9"	60
	"Trumbull County, OH"	"39155"	"Vaginal"	"1"	4527
	"Trumbull County, OH"	"39155"	"Cesarean"	"2"	2065
	"Warren County, OH"	"39165"	"Vaginal"	"1"	5403
	"Warren County, OH"	"39165"	"Cesarean"	"2"	2180
	"Wayne County, OH"	"39169"	"Vaginal"	"1"	2981
	"Wayne County, OH"	"39169"	"Cesarean"	"2"	1312
	"Wood County, OH"	"39173"	"Vaginal"	"1"	3220
	"Wood County, OH"	"39173"	"Cesarean"	"2"	1343
	"Unidentified Counties, OH"	"39999"	"Vaginal"	"1"	68901
	"Unidentified Counties, OH"	"39999"	"Cesarean"	"2"	28442
	"Unidentified Counties, OH"	"39999"	"Not Stated"	"9"	44
	"Canadian County, OK"	"40017"	"Vaginal"	"1"	1882
	"Canadian County, OK"	"40017"	"Cesarean"	"2"	921
	"Cleveland County, OK"	"40027"	"Vaginal"	"1"	6529
	"Cleveland County, OK"	"40027"	"Cesarean"	"2"	2981
	"Comanche County, OK"	"40031"	"Vaginal"	"1"	4302
	"Comanche County, OK"	"40031"	"Cesarean"	"2"	1508
	"Oklahoma County, OK"	"40109"	"Vaginal"	"1"	26482
	"Oklahoma County, OK"	"40109"	"Cesarean"	"2"	11586
	"Tulsa County, OK"	"40143"	"Vaginal"	"1"	20490
	"Tulsa County, OK"	"40143"	"Cesarean"	"2"	8617
	"Unidentified Counties, OK"	"40999"	"Vaginal"	"1"	53337
	"Unidentified Counties, OK"	"40999"	"Cesarean"	"2"	25616
	"Clackamas County, OR"	"41005"	"Vaginal"	"1"	9320
	"Clackamas County, OR"	"41005"	"Cesarean"	"2"	3259
	"Deschutes County, OR"	"41017"	"Vaginal"	"1"	4085
	"Deschutes County, OR"	"41017"	"Cesarean"	"2"	1405
	"Douglas County, OR"	"41019"	"Vaginal"	"1"	2560
	"Douglas County, OR"	"41019"	"Cesarean"	"2"	821
	"Jackson County, OR"	"41029"	"Vaginal"	"1"	4980
	"Jackson County, OR"	"41029"	"Cesarean"	"2"	2114
	"Lane County, OR"	"41039"	"Vaginal"	"1"	7603
	"Lane County, OR"	"41039"	"Cesarean"	"2"	3295
	"Linn County, OR"	"41043"	"Vaginal"	"1"	3248
	"Linn County, OR"	"41043"	"Cesarean"	"2"	1143
	"Marion County, OR"	"41047"	"Vaginal"	"1"	10187
	"Marion County, OR"	"41047"	"Cesarean"	"2"	3247
	"Multnomah County, OR"	"41051"	"Vaginal"	"1"	21473
	"Multnomah County, OR"	"41051"	"Cesarean"	"2"	7740
	"Washington County, OR"	"41067"	"Vaginal"	"1"	16850
	"Washington County, OR"	"41067"	"Cesarean"	"2"	5927
	"Unidentified Counties, OR"	"41999"	"Vaginal"	"1"	23140
	"Unidentified Counties, OR"	"41999"	"Cesarean"	"2"	8235
	"Adams County, PA"	"42001"	"Vaginal"	"1"	1182
	"Adams County, PA"	"42001"	"Cesarean"	"2"	424
	"Allegheny County, PA"	"42003"	"Vaginal"	"1"	29985
	"Allegheny County, PA"	"42003"	"Cesarean"	"2"	12011
	"Allegheny County, PA"	"42003"	"Not Stated"	"9"	95
	"Beaver County, PA"	"42007"	"Vaginal"	"1"	3751
	"Beaver County, PA"	"42007"	"Cesarean"	"2"	1871
	"Berks County, PA"	"42011"	"Vaginal"	"1"	10994
	"Berks County, PA"	"42011"	"Cesarean"	"2"	4294
	"Blair County, PA"	"42013"	"Vaginal"	"1"	3192
	"Blair County, PA"	"42013"	"Cesarean"	"2"	1083
	"Bucks County, PA"	"42017"	"Vaginal"	"1"	12512
	"Bucks County, PA"	"42017"	"Cesarean"	"2"	6751
	"Butler County, PA"	"42019"	"Vaginal"	"1"	4068
	"Butler County, PA"	"42019"	"Cesarean"	"2"	1666
	"Cambria County, PA"	"42021"	"Vaginal"	"1"	3307
	"Cambria County, PA"	"42021"	"Cesarean"	"2"	895
	"Centre County, PA"	"42027"	"Vaginal"	"1"	2989
	"Centre County, PA"	"42027"	"Cesarean"	"2"	970
	"Chester County, PA"	"42029"	"Vaginal"	"1"	12128
	"Chester County, PA"	"42029"	"Cesarean"	"2"	5193
	"Cumberland County, PA"	"42041"	"Vaginal"	"1"	5758
	"Cumberland County, PA"	"42041"	"Cesarean"	"2"	2232
	"Dauphin County, PA"	"42043"	"Vaginal"	"1"	7714
	"Dauphin County, PA"	"42043"	"Cesarean"	"2"	3049
	"Delaware County, PA"	"42045"	"Vaginal"	"1"	14864
	"Delaware County, PA"	"42045"	"Cesarean"	"2"	6769
	"Erie County, PA"	"42049"	"Vaginal"	"1"	6609
	"Erie County, PA"	"42049"	"Cesarean"	"2"	3570
	"Fayette County, PA"	"42051"	"Vaginal"	"1"	2978
	"Fayette County, PA"	"42051"	"Cesarean"	"2"	1382
	"Franklin County, PA"	"42055"	"Vaginal"	"1"	4041
	"Franklin County, PA"	"42055"	"Cesarean"	"2"	1426
	"Franklin County, PA"	"42055"	"Not Stated"	"9"	12
	"Lackawanna County, PA"	"42069"	"Vaginal"	"1"	4496
	"Lackawanna County, PA"	"42069"	"Cesarean"	"2"	2315
	"Lancaster County, PA"	"42071"	"Vaginal"	"1"	12773
	"Lancaster County, PA"	"42071"	"Cesarean"	"2"	5619
	"Lebanon County, PA"	"42075"	"Vaginal"	"1"	3176
	"Lebanon County, PA"	"42075"	"Cesarean"	"2"	1569
	"Lehigh County, PA"	"42077"	"Vaginal"	"1"	9773
	"Lehigh County, PA"	"42077"	"Cesarean"	"2"	3519
	"Luzerne County, PA"	"42079"	"Vaginal"	"1"	6765
	"Luzerne County, PA"	"42079"	"Cesarean"	"2"	3183
	"Lycoming County, PA"	"42081"	"Vaginal"	"1"	2779
	"Lycoming County, PA"	"42081"	"Cesarean"	"2"	1236
	"Mercer County, PA"	"42085"	"Vaginal"	"1"	2522
	"Mercer County, PA"	"42085"	"Cesarean"	"2"	970
	"Monroe County, PA"	"42089"	"Vaginal"	"1"	3111
	"Monroe County, PA"	"42089"	"Cesarean"	"2"	1413
	"Montgomery County, PA"	"42091"	"Vaginal"	"1"	19879
	"Montgomery County, PA"	"42091"	"Cesarean"	"2"	8744
	"Northampton County, PA"	"42095"	"Vaginal"	"1"	6423
	"Northampton County, PA"	"42095"	"Cesarean"	"2"	2702
	"Philadelphia County, PA"	"42101"	"Vaginal"	"1"	51733
	"Philadelphia County, PA"	"42101"	"Cesarean"	"2"	20031
	"Philadelphia County, PA"	"42101"	"Not Stated"	"9"	69
	"Schuylkill County, PA"	"42107"	"Vaginal"	"1"	2972
	"Schuylkill County, PA"	"42107"	"Cesarean"	"2"	1227
	"Washington County, PA"	"42125"	"Vaginal"	"1"	4672
	"Washington County, PA"	"42125"	"Cesarean"	"2"	1721
	"Washington County, PA"	"42125"	"Not Stated"	"9"	12
	"Westmoreland County, PA"	"42129"	"Vaginal"	"1"	7318
	"Westmoreland County, PA"	"42129"	"Cesarean"	"2"	2758
	"Westmoreland County, PA"	"42129"	"Not Stated"	"9"	14
	"York County, PA"	"42133"	"Vaginal"	"1"	11134
	"York County, PA"	"42133"	"Cesarean"	"2"	4443
	"Unidentified Counties, PA"	"42999"	"Vaginal"	"1"	36341
	"Unidentified Counties, PA"	"42999"	"Cesarean"	"2"	15490
	"Unidentified Counties, PA"	"42999"	"Not Stated"	"9"	21
	"Kent County, RI"	"44003"	"Vaginal"	"1"	3528
	"Kent County, RI"	"44003"	"Cesarean"	"2"	1631
	"Providence County, RI"	"44007"	"Vaginal"	"1"	16924
	"Providence County, RI"	"44007"	"Cesarean"	"2"	6462
	"Providence County, RI"	"44007"	"Not Stated"	"9"	51
	"Washington County, RI"	"44009"	"Vaginal"	"1"	2127
	"Washington County, RI"	"44009"	"Cesarean"	"2"	887
	"Unidentified Counties, RI"	"44999"	"Vaginal"	"1"	2199
	"Unidentified Counties, RI"	"44999"	"Cesarean"	"2"	1209
	"Aiken County, SC"	"45003"	"Vaginal"	"1"	3966
	"Aiken County, SC"	"45003"	"Cesarean"	"2"	1923
	"Anderson County, SC"	"45007"	"Vaginal"	"1"	4728
	"Anderson County, SC"	"45007"	"Cesarean"	"2"	2247
	"Beaufort County, SC"	"45013"	"Vaginal"	"1"	4697
	"Beaufort County, SC"	"45013"	"Cesarean"	"2"	1790
	"Berkeley County, SC"	"45015"	"Vaginal"	"1"	5440
	"Berkeley County, SC"	"45015"	"Cesarean"	"2"	2673
	"Charleston County, SC"	"45019"	"Vaginal"	"1"	10211
	"Charleston County, SC"	"45019"	"Cesarean"	"2"	4716
	"Dorchester County, SC"	"45035"	"Vaginal"	"1"	1943
	"Dorchester County, SC"	"45035"	"Cesarean"	"2"	899
	"Florence County, SC"	"45041"	"Vaginal"	"1"	3119
	"Florence County, SC"	"45041"	"Cesarean"	"2"	2089
	"Greenville County, SC"	"45045"	"Vaginal"	"1"	13275
	"Greenville County, SC"	"45045"	"Cesarean"	"2"	5918
	"Horry County, SC"	"45051"	"Vaginal"	"1"	5984
	"Horry County, SC"	"45051"	"Cesarean"	"2"	3469
	"Lexington County, SC"	"45063"	"Vaginal"	"1"	6896
	"Lexington County, SC"	"45063"	"Cesarean"	"2"	3461
	"Pickens County, SC"	"45077"	"Vaginal"	"1"	2570
	"Pickens County, SC"	"45077"	"Cesarean"	"2"	1176
	"Richland County, SC"	"45079"	"Vaginal"	"1"	9892
	"Richland County, SC"	"45079"	"Cesarean"	"2"	4859
	"Spartanburg County, SC"	"45083"	"Vaginal"	"1"	7355
	"Spartanburg County, SC"	"45083"	"Cesarean"	"2"	3451
	"Sumter County, SC"	"45085"	"Vaginal"	"1"	3453
	"Sumter County, SC"	"45085"	"Cesarean"	"2"	1345
	"York County, SC"	"45091"	"Vaginal"	"1"	6244
	"York County, SC"	"45091"	"Cesarean"	"2"	2651
	"York County, SC"	"45091"	"Not Stated"	"9"	29
	"Unidentified Counties, SC"	"45999"	"Vaginal"	"1"	29001
	"Unidentified Counties, SC"	"45999"	"Cesarean"	"2"	14748
	"Minnehaha County, SD"	"46099"	"Vaginal"	"1"	7011
	"Minnehaha County, SD"	"46099"	"Cesarean"	"2"	2148
	"Pennington County, SD"	"46103"	"Vaginal"	"1"	1993
	"Pennington County, SD"	"46103"	"Cesarean"	"2"	479
	"Unidentified Counties, SD"	"46999"	"Vaginal"	"1"	20783
	"Unidentified Counties, SD"	"46999"	"Cesarean"	"2"	6411
	"Blount County, TN"	"47009"	"Vaginal"	"1"	3067
	"Blount County, TN"	"47009"	"Cesarean"	"2"	1054
	"Davidson County, TN"	"47037"	"Vaginal"	"1"	21844
	"Davidson County, TN"	"47037"	"Cesarean"	"2"	10549
	"Hamilton County, TN"	"47065"	"Vaginal"	"1"	9341
	"Hamilton County, TN"	"47065"	"Cesarean"	"2"	4151
	"Knox County, TN"	"47093"	"Vaginal"	"1"	11937
	"Knox County, TN"	"47093"	"Cesarean"	"2"	5028
	"Montgomery County, TN"	"47125"	"Vaginal"	"1"	8060
	"Montgomery County, TN"	"47125"	"Cesarean"	"2"	3294
	"Rutherford County, TN"	"47149"	"Vaginal"	"1"	7882
	"Rutherford County, TN"	"47149"	"Cesarean"	"2"	4428
	"Shelby County, TN"	"47157"	"Vaginal"	"1"	28278
	"Shelby County, TN"	"47157"	"Cesarean"	"2"	13577
	"Sullivan County, TN"	"47163"	"Vaginal"	"1"	3366
	"Sullivan County, TN"	"47163"	"Cesarean"	"2"	1869
	"Sumner County, TN"	"47165"	"Vaginal"	"1"	4335
	"Sumner County, TN"	"47165"	"Cesarean"	"2"	2172
	"Washington County, TN"	"47179"	"Vaginal"	"1"	3024
	"Washington County, TN"	"47179"	"Cesarean"	"2"	1405
	"Williamson County, TN"	"47187"	"Vaginal"	"1"	4828
	"Williamson County, TN"	"47187"	"Cesarean"	"2"	2253
	"Wilson County, TN"	"47189"	"Vaginal"	"1"	1567
	"Wilson County, TN"	"47189"	"Cesarean"	"2"	773
	"Unidentified Counties, TN"	"47999"	"Vaginal"	"1"	67242
	"Unidentified Counties, TN"	"47999"	"Cesarean"	"2"	30388
	"Bell County, TX"	"48027"	"Vaginal"	"1"	14622
	"Bell County, TX"	"48027"	"Cesarean"	"2"	4977
	"Bexar County, TX"	"48029"	"Vaginal"	"1"	57228
	"Bexar County, TX"	"48029"	"Cesarean"	"2"	29265
	"Brazoria County, TX"	"48039"	"Vaginal"	"1"	9727
	"Brazoria County, TX"	"48039"	"Cesarean"	"2"	5191
	"Brazos County, TX"	"48041"	"Vaginal"	"1"	6436
	"Brazos County, TX"	"48041"	"Cesarean"	"2"	2493
	"Cameron County, TX"	"48061"	"Vaginal"	"1"	12189
	"Cameron County, TX"	"48061"	"Cesarean"	"2"	10532
	"Collin County, TX"	"48085"	"Vaginal"	"1"	21291
	"Collin County, TX"	"48085"	"Cesarean"	"2"	12755
	"Comal County, TX"	"48091"	"Vaginal"	"1"	1610
	"Comal County, TX"	"48091"	"Cesarean"	"2"	764
	"Dallas County, TX"	"48113"	"Vaginal"	"1"	90391
	"Dallas County, TX"	"48113"	"Cesarean"	"2"	33517
	"Denton County, TX"	"48121"	"Vaginal"	"1"	20979
	"Denton County, TX"	"48121"	"Cesarean"	"2"	10472
	"Ector County, TX"	"48135"	"Vaginal"	"1"	6897
	"Ector County, TX"	"48135"	"Cesarean"	"2"	2532
	"Ellis County, TX"	"48139"	"Vaginal"	"1"	4538
	"Ellis County, TX"	"48139"	"Cesarean"	"2"	1842
	"El Paso County, TX"	"48141"	"Vaginal"	"1"	27176
	"El Paso County, TX"	"48141"	"Cesarean"	"2"	15950
	"Fort Bend County, TX"	"48157"	"Vaginal"	"1"	18643
	"Fort Bend County, TX"	"48157"	"Cesarean"	"2"	10245
	"Galveston County, TX"	"48167"	"Vaginal"	"1"	7962
	"Galveston County, TX"	"48167"	"Cesarean"	"2"	4407
	"Grayson County, TX"	"48181"	"Vaginal"	"1"	3085
	"Grayson County, TX"	"48181"	"Cesarean"	"2"	1729
	"Gregg County, TX"	"48183"	"Vaginal"	"1"	3991
	"Gregg County, TX"	"48183"	"Cesarean"	"2"	1610
	"Guadalupe County, TX"	"48187"	"Vaginal"	"1"	2052
	"Guadalupe County, TX"	"48187"	"Cesarean"	"2"	889
	"Harris County, TX"	"48201"	"Vaginal"	"1"	151088
	"Harris County, TX"	"48201"	"Cesarean"	"2"	71699
	"Hays County, TX"	"48209"	"Vaginal"	"1"	2653
	"Hays County, TX"	"48209"	"Cesarean"	"2"	1230
	"Hidalgo County, TX"	"48215"	"Vaginal"	"1"	30237
	"Hidalgo County, TX"	"48215"	"Cesarean"	"2"	20010
	"Jefferson County, TX"	"48245"	"Vaginal"	"1"	6548
	"Jefferson County, TX"	"48245"	"Cesarean"	"2"	4942
	"Johnson County, TX"	"48251"	"Vaginal"	"1"	4623
	"Johnson County, TX"	"48251"	"Cesarean"	"2"	1795
	"Kaufman County, TX"	"48257"	"Vaginal"	"1"	1624
	"Kaufman County, TX"	"48257"	"Cesarean"	"2"	826
	"Lubbock County, TX"	"48303"	"Vaginal"	"1"	9740
	"Lubbock County, TX"	"48303"	"Cesarean"	"2"	3356
	"McLennan County, TX"	"48309"	"Vaginal"	"1"	8058
	"McLennan County, TX"	"48309"	"Cesarean"	"2"	3021
	"Midland County, TX"	"48329"	"Vaginal"	"1"	6737
	"Midland County, TX"	"48329"	"Cesarean"	"2"	2536
	"Montgomery County, TX"	"48339"	"Vaginal"	"1"	14337
	"Montgomery County, TX"	"48339"	"Cesarean"	"2"	7587
	"Nueces County, TX"	"48355"	"Vaginal"	"1"	10280
	"Nueces County, TX"	"48355"	"Cesarean"	"2"	5554
	"Parker County, TX"	"48367"	"Vaginal"	"1"	1695
	"Parker County, TX"	"48367"	"Cesarean"	"2"	642
	"Potter County, TX"	"48375"	"Vaginal"	"1"	4737
	"Potter County, TX"	"48375"	"Cesarean"	"2"	1695
	"Randall County, TX"	"48381"	"Vaginal"	"1"	3946
	"Randall County, TX"	"48381"	"Cesarean"	"2"	1568
	"Smith County, TX"	"48423"	"Vaginal"	"1"	6842
	"Smith County, TX"	"48423"	"Cesarean"	"2"	2593
	"Tarrant County, TX"	"48439"	"Vaginal"	"1"	61777
	"Tarrant County, TX"	"48439"	"Cesarean"	"2"	27829
	"Taylor County, TX"	"48441"	"Vaginal"	"1"	4682
	"Taylor County, TX"	"48441"	"Cesarean"	"2"	1896
	"Tom Green County, TX"	"48451"	"Vaginal"	"1"	3518
	"Tom Green County, TX"	"48451"	"Cesarean"	"2"	1602
	"Travis County, TX"	"48453"	"Vaginal"	"1"	35160
	"Travis County, TX"	"48453"	"Cesarean"	"2"	16394
	"Webb County, TX"	"48479"	"Vaginal"	"1"	9380
	"Webb County, TX"	"48479"	"Cesarean"	"2"	8152
	"Wichita County, TX"	"48485"	"Vaginal"	"1"	4575
	"Wichita County, TX"	"48485"	"Cesarean"	"2"	1582
	"Williamson County, TX"	"48491"	"Vaginal"	"1"	13738
	"Williamson County, TX"	"48491"	"Cesarean"	"2"	6378
	"Unidentified Counties, TX"	"48999"	"Vaginal"	"1"	133172
	"Unidentified Counties, TX"	"48999"	"Cesarean"	"2"	67131
	"Cache County, UT"	"49005"	"Vaginal"	"1"	3276
	"Cache County, UT"	"49005"	"Cesarean"	"2"	696
	"Davis County, UT"	"49011"	"Vaginal"	"1"	15037
	"Davis County, UT"	"49011"	"Cesarean"	"2"	3984
	"Salt Lake County, UT"	"49035"	"Vaginal"	"1"	44144
	"Salt Lake County, UT"	"49035"	"Cesarean"	"2"	12203
	"Utah County, UT"	"49049"	"Vaginal"	"1"	31701
	"Utah County, UT"	"49049"	"Cesarean"	"2"	6839
	"Washington County, UT"	"49053"	"Vaginal"	"1"	2920
	"Washington County, UT"	"49053"	"Cesarean"	"2"	555
	"Weber County, UT"	"49057"	"Vaginal"	"1"	9666
	"Weber County, UT"	"49057"	"Cesarean"	"2"	2832
	"Unidentified Counties, UT"	"49999"	"Vaginal"	"1"	23488
	"Unidentified Counties, UT"	"49999"	"Cesarean"	"2"	6452
	"Chittenden County, VT"	"50007"	"Vaginal"	"1"	3868
	"Chittenden County, VT"	"50007"	"Cesarean"	"2"	1103
	"Unidentified Counties, VT"	"50999"	"Vaginal"	"1"	10202
	"Unidentified Counties, VT"	"50999"	"Cesarean"	"2"	3643
	"Arlington County, VA"	"51013"	"Vaginal"	"1"	6782
